División,Curso,Grupo,Asignatura,Profesor,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7,Item 8,Item 9,Item 10
1,4,A,216,218,7.0,7.0,8.0,8.0,8.0,8.0,9.0,10.0,8.0,8.0
1,4,A,216,218,10.0,8.0,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0
1,4,A,216,218,10.0,9.0,9.0,8.0,9.0,10.0,10.0,9.0,9.0,9.0
1,4,A,216,218,8.0,7.0,9.0,7.0,8.0,10.0,9.0,10.0,7.0,8.0
1,4,A,216,218,9.0,7.0,8.0,5.0,6.0,10.0,7.0,10.0,6.0,8.0
1,4,A,216,218,7.0,6.0,5.0,7.0,7.0,9.0,9.0,9.0,8.0,7.0
1,4,A,216,218,9.0,8.0,9.0,7.0,8.0,10.0,9.0,8.0,9.0,9.0
1,4,A,216,218,9.0,8.0,8.0,7.0,8.0,10.0,10.0,10.0,9.0,9.0
1,4,A,216,218,9.0,9.0,10.0,10.0,9.0,10.0,9.0,9.0,10.0,10.0
1,4,A,216,218,9.0,6.0,8.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0
1,4,A,216,218,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
1,4,A,216,218,8.0,9.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,10.0
1,4,A,216,218,9.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,9.0
1,4,A,216,218,9.0,9.0,8.0,8.0,8.0,10.0,9.0,10.0,9.0,9.0
1,4,A,216,218,8.0,8.0,9.0,7.0,10.0,10.0,9.0,10.0,9.0,9.0
1,4,A,216,218,9.0,8.0,9.0,7.0,8.0,9.0,10.0,10.0,9.0,9.0
1,4,A,216,218,8.0,8.0,8.0,8.0,7.0,10.0,9.0,10.0,9.0,9.0
1,4,A,242,201,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,8.0,10.0
1,4,A,242,201,10.0,9.0,9.0,10.0,9.0,10.0,10.0,8.0,9.0,9.0
1,4,A,242,201,7.0,8.0,9.0,8.0,7.0,10.0,9.0,9.0,8.0,9.0
1,4,A,242,201,10.0,10.0,8.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0
1,4,A,242,201,9.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,9.0,10.0
1,4,A,242,201,8.0,7.0,9.0,8.0,8.0,10.0,9.0,6.0,7.0,8.0
1,4,A,242,201,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
1,4,A,242,201,9.0,8.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0
1,4,A,242,201,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
1,4,A,242,201,8.0,7.0,8.0,10.0,8.0,9.0,10.0,10.0,9.0,9.0
1,4,A,242,201,10.0,10.0,10.0,10.0,9.0,8.0,10.0,8.0,10.0,10.0
1,4,A,242,201,9.0,8.0,10.0,10.0,9.0,8.0,8.0,9.0,9.0,8.0
1,4,A,242,201,7.0,8.0,7.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0
1,4,A,242,201,9.0,8.0,8.0,9.0,8.0,9.0,9.0,6.0,8.0,8.0
1,4,A,242,201,7.0,8.0,9.0,4.0,10.0,10.0,8.0,5.0,10.0,8.0
1,4,A,242,201,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0
1,4,A,242,201,9.0,8.0,7.0,7.0,5.0,10.0,8.0,3.0,10.0,8.0
1,4,A,242,201,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
1,4,A,242,201,9.0,8.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0
1,4,A,242,201,8.0,6.0,8.0,9.0,8.0,10.0,8.0,9.0,7.0,8.0
1,4,A,242,201,8.0,8.0,8.0,9.0,8.0,10.0,8.0,9.0,8.0,9.0
1,4,A,242,201,9.0,8.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0
1,4,A,242,201,9.0,9.0,9.0,9.0,9.0,10.0,8.0,8.0,9.0,10.0
1,4,A,242,201,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
1,4,A,242,201,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
1,4,A,245,227,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
1,4,A,245,227,10.0,9.0,10.0,8.0,9.0,9.0,10.0,10.0,9.0,9.0
1,4,A,245,227,7.0,7.0,8.0,6.0,7.0,9.0,10.0,8.0,8.0,8.0
1,4,A,245,227,8.0,7.0,7.0,6.0,6.0,10.0,8.0,9.0,7.0,7.0
1,4,A,245,227,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,10.0
1,4,A,245,227,9.0,8.0,9.0,10.0,9.0,10.0,10.0,8.0,7.0,9.0
1,4,A,245,227,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
1,4,A,245,227,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0
1,4,A,217,217,10.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0,10.0
1,4,A,217,217,9.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0
1,4,A,217,217,10.0,10.0,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0
1,4,A,217,217,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
1,4,A,217,217,10.0,9.0,9.0,8.0,9.0,7.0,9.0,7.0,9.0,9.0
1,4,A,217,217,8.0,8.0,6.0,7.0,5.0,5.0,6.0,5.0,9.0,7.0
1,4,A,217,217,9.0,10.0,10.0,8.0,9.0,8.0,9.0,9.0,10.0,9.0
1,4,A,217,217,9.0,9.0,9.0,8.0,8.0,10.0,10.0,8.0,9.0,10.0
1,4,A,217,217,9.0,6.0,6.0,7.0,7.0,6.0,8.0,8.0,9.0,7.0
1,4,A,217,217,9.0,9.0,10.0,9.0,9.0,10.0,10.0,9.0,10.0,10.0
1,4,A,217,217,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0
1,4,A,221,221,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
1,4,A,221,221,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
1,4,A,221,221,8.0,9.0,8.0,9.0,8.0,6.0,8.0,8.0,9.0,10.0
1,4,A,221,221,8.0,10.0,7.0,8.0,9.0,4.0,6.0,3.0,9.0,8.0
1,4,A,221,221,8.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0
1,4,A,221,221,8.0,7.0,7.0,7.0,7.0,6.0,7.0,9.0,8.0,8.0
1,4,A,221,221,7.0,8.0,8.0,7.0,6.0,6.0,7.0,7.0,8.0,7.0
1,4,A,221,221,10.0,10.0,10.0,10.0,9.0,9.0,10.0,8.0,10.0,10.0
1,4,A,221,221,7.0,9.0,6.0,8.0,8.0,6.0,9.0,10.0,10.0,8.0
1,4,A,221,221,8.0,10.0,8.0,8.0,8.0,7.0,8.0,10.0,10.0,10.0
1,4,A,221,221,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,9.0
1,4,A,221,221,8.0,8.0,8.0,6.0,6.0,8.0,8.0,7.0,8.0,8.0
1,4,A,221,221,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0
1,4,A,221,221,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0
1,4,A,221,221,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0
1,4,A,221,221,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
1,4,A,221,221,9.0,9.0,9.0,10.0,9.0,10.0,10.0,10.0,9.0,10.0
1,4,A,221,221,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,10.0,10.0
1,4,A,221,221,8.0,9.0,10.0,8.0,7.0,6.0,8.0,6.0,7.0,9.0
4,1,A,403,404,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0
4,1,A,403,404,10.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,1,A,403,404,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,1,A,403,404,9.0,9.0,9.0,9.0,6.0,9.0,10.0,9.0,9.0,9.0
4,1,A,403,404,6.0,4.0,5.0,6.0,5.0,7.0,6.0,8.0,7.0,6.0
4,1,A,403,404,8.0,9.0,6.0,6.0,6.0,10.0,9.0,9.0,6.0,8.0
4,1,A,403,404,10.0,7.0,10.0,9.0,7.0,10.0,10.0,10.0,10.0,9.0
4,1,A,403,404,10.0,10.0,10.0,10.0,9.0,10.0,9.0,8.0,10.0,10.0
4,1,A,403,404,10.0,8.0,10.0,10.0,7.0,10.0,10.0,9.0,9.0,9.0
4,1,A,403,404,9.0,9.0,7.0,7.0,1.0,10.0,8.0,10.0,9.0,8.0
4,1,A,403,404,7.0,7.0,6.0,10.0,8.0,9.0,10.0,10.0,9.0,9.0
4,1,A,403,404,8.0,9.0,7.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0
4,1,A,403,404,6.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0
4,1,A,403,404,5.0,7.0,5.0,7.0,6.0,8.0,9.0,8.0,8.0,7.0
4,1,A,403,404,9.0,8.0,8.0,8.0,9.0,10.0,9.0,10.0,9.0,10.0
4,1,A,403,404,10.0,8.0,8.0,8.0,7.0,10.0,9.0,10.0,9.0,9.0
4,1,A,403,404,9.0,9.0,9.0,10.0,8.0,10.0,10.0,9.0,10.0,10.0
4,1,A,403,404,8.0,9.0,8.0,8.0,7.0,10.0,10.0,10.0,10.0,9.0
4,1,A,403,404,8.0,8.0,8.0,9.0,7.0,10.0,10.0,10.0,10.0,10.0
4,1,A,403,404,10.0,10.0,9.0,10.0,5.0,10.0,9.0,9.0,9.5,9.5
4,1,A,403,404,10.0,8.0,9.0,8.0,7.0,10.0,9.0,8.0,10.0,9.0
4,1,A,403,404,8.0,5.0,7.0,3.0,6.0,10.0,10.0,10.0,6.0,9.0
4,1,A,403,404,10.0,9.0,9.0,10.0,5.0,8.0,9.0,7.0,7.0,10.0
4,1,A,403,404,10.0,8.0,8.0,9.0,5.0,10.0,10.0,9.0,10.0,9.0
4,1,A,403,404,10.0,8.0,9.0,8.0,5.0,10.0,10.0,10.0,10.0,10.0
4,1,A,403,404,9.0,10.0,9.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0
4,1,A,403,404,9.0,8.0,8.0,8.0,3.0,8.0,9.0,7.0,8.0,7.0
4,1,A,403,404,10.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0
4,1,A,403,404,8.0,9.0,8.0,9.0,7.0,10.0,10.0,10.0,10.0,9.0
4,1,A,403,404,7.0,5.0,8.0,10.0,8.0,10.0,10.0,10.0,10.0,8.0
4,1,A,403,404,8.0,8.0,9.0,9.0,5.0,10.0,10.0,9.0,8.0,9.0
4,1,A,403,404,9.0,8.0,9.0,8.0,8.0,10.0,8.0,9.0,8.0,9.0
4,1,A,403,404,9.0,9.0,10.0,9.0,8.0,9.0,10.0,9.0,10.0,9.0
4,1,A,403,404,9.0,9.0,8.0,8.0,9.0,10.0,10.0,8.0,9.0,9.0
4,1,A,403,404,9.0,8.0,8.0,9.0,6.0,9.0,9.0,5.0,9.0,8.0
4,1,A,403,404,7.0,6.0,6.0,6.0,10.0,8.0,8.0,9.0,7.0,8.0
4,1,A,403,404,7.0,6.0,6.0,6.0,5.0,9.0,9.0,9.0,8.0,7.0
4,1,A,403,404,9.0,10.0,8.0,7.0,7.0,10.0,8.0,8.0,9.0,10.0
4,1,A,403,404,7.0,7.0,5.0,9.0,4.0,9.0,10.0,9.0,9.0,8.0
4,1,A,403,404,7.0,7.0,7.0,8.0,6.0,10.0,10.0,10.0,9.0,8.0
4,1,A,403,404,10.0,9.0,10.0,10.0,8.0,10.0,10.0,9.0,9.0,9.0
4,1,A,403,404,8.0,7.0,7.0,8.0,4.0,10.0,8.0,8.0,9.0,7.0
4,1,A,403,404,5.0,7.0,6.0,9.0,3.0,10.0,8.0,8.0,7.0,7.0
4,1,A,403,404,7.0,7.0,8.0,9.0,5.0,9.0,10.0,8.0,8.0,9.0
4,1,A,403,404,9.0,8.0,8.0,9.0,7.0,10.0,9.0,9.0,9.0,9.0
4,1,A,403,404,10.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0
4,1,A,403,404,9.0,10.0,9.0,10.0,8.0,10.0,10.0,9.0,10.0,10.0
4,1,A,403,404,8.0,9.0,8.0,10.0,1.0,10.0,10.0,6.0,10.0,8.0
4,1,A,402,403,7.0,4.0,5.0,3.0,7.0,8.0,7.0,7.0,6.0,6.0
4,1,A,402,403,4.0,6.0,6.0,4.0,9.0,9.0,9.0,8.0,9.0,5.0
4,1,A,402,403,5.0,1.0,1.0,1.0,7.0,9.0,9.0,10.0,1.0,3.0
4,1,A,402,403,5.0,1.0,2.0,6.0,6.0,2.0,8.0,7.0,3.0,5.0
4,1,A,402,403,7.0,5.0,5.0,4.0,8.0,10.0,6.0,7.0,3.0,5.0
4,1,A,402,403,6.0,7.0,6.0,6.0,8.0,9.0,8.0,7.0,7.0,6.0
4,1,A,402,403,8.0,7.0,7.0,4.0,6.0,10.0,8.0,8.0,8.0,7.0
4,1,A,402,403,8.0,6.0,8.0,9.0,10.0,9.0,9.0,9.0,7.0,8.0
4,1,A,402,403,4.0,1.0,2.0,3.0,10.0,10.0,9.0,7.0,4.0,7.0
4,1,A,402,403,6.0,5.0,7.0,6.0,9.0,10.0,10.0,10.0,10.0,9.0
4,1,A,402,403,6.0,4.0,4.0,5.0,5.0,8.0,7.0,8.0,3.0,4.0
4,1,A,402,403,2.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0
4,1,A,402,403,2.0,2.0,2.0,4.0,5.0,3.0,5.0,5.0,5.0,2.0
4,1,A,402,403,9.0,6.0,7.0,4.0,5.0,8.0,6.0,5.0,5.0,8.0
4,1,A,402,403,6.0,5.0,6.0,4.0,7.0,8.0,7.0,5.0,5.0,8.0
4,1,A,402,403,9.0,7.0,8.0,6.0,7.0,9.0,9.0,9.0,10.0,9.0
4,1,A,402,403,8.0,2.0,6.0,6.0,2.0,8.0,7.0,6.0,5.0,7.0
4,1,A,402,403,5.0,6.0,4.0,5.0,7.0,7.0,7.0,8.0,6.0,7.0
4,1,A,402,403,1.0,5.0,1.0,2.0,4.0,6.0,3.0,8.0,6.0,4.0
4,1,A,402,403,5.0,8.0,7.0,5.0,6.0,8.0,9.0,9.0,9.0,9.0
4,1,A,402,403,9.0,9.0,9.0,9.0,9.0,10.0,9.0,7.0,9.0,9.0
4,1,A,402,403,10.0,7.0,6.0,6.0,6.0,9.0,5.0,5.0,7.0,6.0
4,1,A,402,403,8.0,6.0,6.0,7.0,2.0,8.0,8.0,7.0,8.0,7.0
4,1,A,402,403,8.0,9.0,10.0,5.0,7.0,8.0,9.0,10.0,9.0,9.0
4,1,A,402,403,9.0,8.0,9.0,5.0,9.0,10.0,9.0,9.0,10.0,9.0
4,1,A,402,403,5.0,3.0,5.0,4.0,5.0,8.0,5.0,6.0,6.0,6.0
4,1,A,402,403,8.0,8.0,7.0,6.0,7.0,9.0,9.0,8.0,9.0,8.0
4,1,A,402,403,7.0,7.0,6.0,5.0,7.0,9.0,8.0,9.0,7.0,6.0
4,1,A,402,403,4.0,1.0,1.0,3.0,5.0,4.0,5.0,5.0,5.0,2.0
4,1,A,402,403,4.0,5.0,6.0,3.0,3.0,4.0,4.0,6.0,2.0,3.0
4,1,A,402,403,8.0,7.0,8.0,8.0,5.0,7.0,1.0,1.0,8.0,7.0
4,1,A,402,403,4.0,2.0,2.0,2.0,5.0,6.0,5.0,5.0,4.0,4.0
4,1,A,402,403,6.0,7.0,7.0,6.0,6.0,9.0,7.0,6.0,7.0,7.0
4,1,A,402,403,5.0,2.0,6.0,5.0,6.0,8.0,7.0,7.0,5.0,5.0
4,1,A,402,403,7.0,2.0,6.0,3.0,4.0,10.0,10.0,8.0,2.0,4.0
4,1,A,402,403,6.0,2.0,5.0,3.0,4.0,10.0,10.0,8.0,2.0,5.0
4,1,A,402,403,9.0,1.0,3.0,1.0,5.0,8.0,2.0,1.0,3.0,4.0
4,1,A,405,407,4.0,5.0,5.0,3.0,7.0,9.0,6.0,9.0,9.0,7.0
4,1,A,405,407,6.0,5.0,6.0,2.0,8.0,10.0,5.0,8.0,5.0,5.0
4,1,A,405,407,9.0,6.0,8.0,3.0,7.0,1.0,6.0,5.0,2.0,5.0
4,1,A,405,407,7.0,8.0,4.0,6.0,5.0,6.0,4.0,7.0,7.0,7.0
4,1,A,405,407,8.0,5.0,5.0,4.0,7.0,8.0,8.0,10.0,5.0,6.0
4,1,A,405,407,7.0,6.0,4.0,2.0,6.0,7.0,9.0,8.0,6.0,7.0
4,1,A,405,407,10.0,7.0,4.0,9.0,9.0,5.0,10.0,10.0,10.0,10.0
4,1,A,405,407,10.0,9.0,6.0,3.0,3.0,5.0,4.0,9.0,7.0,7.0
4,1,A,405,407,7.0,5.0,6.0,1.0,6.0,8.0,7.0,10.0,6.0,7.0
4,1,A,405,407,7.0,2.0,5.0,3.0,9.0,4.0,3.0,9.0,1.0,5.0
4,1,A,405,407,7.0,6.0,8.0,2.0,7.0,6.0,2.0,6.0,7.0,6.0
4,1,A,405,407,7.0,5.0,6.0,5.0,6.0,4.0,5.0,7.0,6.0,7.0
4,1,A,405,407,8.0,9.0,9.0,5.0,7.0,5.0,5.0,8.0,10.0,9.0
4,1,A,405,407,9.0,7.0,8.0,5.0,6.0,7.0,8.0,10.0,10.0,9.0
4,1,A,405,407,10.0,9.0,9.0,8.0,5.0,10.0,9.0,10.0,9.0,9.0
4,1,A,405,407,8.0,5.0,8.0,5.0,6.0,9.0,6.0,10.0,7.0,7.0
4,1,A,405,407,9.0,6.0,8.0,2.0,9.0,2.0,5.0,9.0,7.0,7.0
4,1,A,405,407,10.0,8.0,6.0,9.0,10.0,9.0,8.0,10.0,10.0,9.0
4,1,A,405,407,9.0,3.0,7.0,2.0,7.0,1.0,6.0,8.0,7.0,7.0
4,1,A,405,407,4.0,6.0,5.0,4.0,7.0,5.0,2.0,10.0,10.0,5.0
4,1,A,405,407,9.0,2.0,5.0,2.0,5.0,1.0,3.0,8.0,2.0,4.0
4,1,A,405,407,9.0,5.0,10.0,4.0,3.0,3.0,6.0,9.0,7.0,7.0
4,1,A,405,407,1.0,1.0,6.0,1.0,3.0,1.0,3.0,7.0,2.0,4.0
4,1,A,405,407,9.0,7.0,8.0,5.0,6.0,3.0,8.0,7.0,2.0,7.0
4,1,A,405,407,3.0,4.0,4.0,2.0,2.0,1.0,6.0,9.0,3.0,3.0
4,1,A,405,407,4.0,2.0,5.0,2.0,3.0,2.0,3.0,8.0,1.0,2.0
4,1,A,405,407,6.0,3.0,4.0,1.0,2.0,1.0,2.0,8.0,2.0,2.0
4,1,A,405,407,5.0,1.0,6.0,1.0,4.0,2.0,1.0,7.0,1.0,3.0
4,1,A,405,407,2.0,1.0,3.0,3.0,2.0,1.0,6.0,7.0,2.0,2.0
4,1,A,405,407,9.0,8.0,7.0,3.0,5.0,3.0,6.0,9.0,8.0,6.0
4,1,A,405,407,7.0,1.0,6.0,1.0,3.0,9.0,2.0,8.0,1.0,3.0
4,1,A,405,407,9.0,2.0,8.0,6.0,8.0,8.0,8.0,8.0,2.0,6.0
4,1,A,405,407,4.0,3.0,3.0,2.0,2.0,6.0,4.0,6.0,1.0,3.0
4,1,A,405,407,10.0,6.0,6.0,1.0,9.0,2.0,1.0,9.0,10.0,6.0
4,1,A,405,407,7.0,4.0,9.0,4.0,9.0,9.0,6.0,9.0,8.0,7.0
4,1,A,405,407,4.0,6.0,5.0,4.0,7.0,8.0,4.0,7.0,5.0,6.0
4,1,A,405,407,7.0,2.0,4.0,1.0,4.0,1.0,5.0,7.0,1.0,4.0
4,1,A,405,407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,1,A,405,407,1.0,1.0,4.0,4.0,5.0,2.0,3.0,7.0,1.0,1.0
4,1,A,405,407,7.0,4.0,5.0,4.0,3.0,8.0,5.0,8.0,5.0,5.0
4,1,A,405,407,6.0,2.0,7.0,1.0,4.0,9.0,7.0,9.0,8.0,3.0
4,1,A,405,407,7.0,3.0,5.0,1.0,4.0,10.0,1.0,9.0,5.0,4.0
4,1,A,405,407,8.0,6.0,8.0,2.0,4.0,7.0,5.0,6.0,10.0,8.0
4,1,A,405,407,9.0,2.0,9.0,1.0,8.0,5.0,2.0,3.0,3.0,7.0
4,1,A,401,401,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
4,1,A,401,401,5.0,6.0,3.0,3.0,5.0,7.0,7.0,4.0,6.0,6.0
4,1,A,401,401,9.0,7.0,7.0,6.0,7.0,4.0,6.0,7.0,4.0,6.0
4,1,A,401,401,8.0,8.0,7.0,7.0,6.0,8.0,7.0,6.0,8.0,7.0
4,1,A,401,401,10.0,9.0,10.0,9.0,7.0,9.0,10.0,10.0,8.0,9.0
4,1,A,401,401,9.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,8.0,8.0
4,1,A,401,401,9.0,6.0,7.0,6.0,7.0,7.0,8.0,8.0,8.0,8.0
4,1,A,401,401,6.0,7.0,6.0,9.0,9.0,6.0,7.0,4.0,7.0,6.0
4,1,A,401,401,9.0,10.0,9.0,9.0,1.0,10.0,9.0,4.0,6.0,8.0
4,1,A,401,401,5.0,5.0,7.0,3.0,3.0,7.0,5.0,5.0,5.0,7.0
4,1,A,401,401,5.0,4.0,4.0,4.0,5.0,7.0,4.0,5.0,5.0,6.0
4,1,A,401,401,9.0,9.0,9.0,9.0,6.0,8.0,9.0,5.0,8.0,8.0
4,1,A,401,401,7.0,5.0,5.0,8.0,5.0,6.0,10.0,8.0,7.0,8.0
4,1,A,401,401,6.0,7.0,6.0,7.0,6.0,7.0,7.0,9.0,5.0,7.0
4,1,A,401,401,8.0,7.0,8.0,7.0,7.0,9.0,9.0,8.0,7.0,8.0
4,1,A,401,401,10.0,7.0,8.0,8.0,7.0,7.0,8.0,6.0,7.0,8.0
4,1,A,401,401,7.0,2.0,2.0,4.0,5.0,9.0,9.0,9.0,4.0,4.0
4,1,A,401,401,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0
4,1,A,401,401,10.0,9.0,7.0,7.0,6.0,10.0,10.0,9.0,10.0,9.0
4,1,A,401,401,5.0,2.0,1.0,1.0,3.0,1.0,8.0,10.0,1.0,2.0
4,1,A,401,401,9.0,1.0,7.0,1.0,8.0,7.0,9.0,8.0,3.0,5.0
4,1,A,401,401,10.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,10.0,10.0
4,1,A,401,401,8.0,6.0,7.0,7.0,6.0,9.0,8.0,8.0,7.0,6.0
4,1,A,401,401,7.0,6.0,6.0,7.0,7.0,9.0,9.0,8.0,5.0,6.0
4,1,A,401,401,7.0,7.0,8.0,7.0,7.0,8.0,8.0,5.0,6.0,7.0
4,1,A,401,401,10.0,10.0,10.0,8.0,8.0,6.0,6.0,7.0,9.0,9.0
4,1,A,401,401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,1,A,401,401,7.0,6.0,5.0,7.0,4.0,8.0,7.0,6.0,7.0,6.0
4,1,A,401,401,6.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,7.0
4,1,A,401,401,7.0,6.0,6.0,6.0,5.0,10.0,7.0,6.0,7.0,6.0
4,1,A,401,401,10.0,9.0,10.0,9.0,8.0,10.0,9.0,10.0,9.0,9.0
4,1,A,401,401,9.0,8.0,9.0,6.0,6.0,8.0,9.0,8.0,10.0,9.0
4,1,A,401,401,5.0,6.0,6.0,7.0,5.0,7.0,8.0,8.0,6.0,8.0
4,1,A,401,401,3.0,1.0,1.0,6.0,5.0,5.0,6.0,8.0,5.0,2.0
4,1,A,401,401,7.0,10.0,6.0,10.0,3.0,10.0,10.0,7.0,9.0,7.0
4,1,A,401,401,9.0,8.0,9.0,10.0,7.0,10.0,10.0,10.0,9.0,9.0
4,1,A,401,401,6.0,5.0,6.0,6.0,7.0,9.0,7.0,10.0,9.0,7.0
4,1,A,401,401,10.0,9.0,10.0,9.0,2.0,2.0,8.0,2.0,10.0,5.0
4,1,A,401,401,8.0,7.0,7.0,7.0,6.0,8.0,8.0,8.0,7.0,7.0
4,1,A,401,401,8.0,7.0,6.0,8.0,8.0,7.0,8.0,8.0,10.0,7.0
4,1,A,401,401,9.0,7.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,9.0
4,1,A,401,401,9.0,8.0,9.0,7.0,8.0,9.0,10.0,9.0,9.0,9.0
4,1,A,401,401,7.0,6.0,7.0,5.0,3.0,7.0,5.0,7.0,5.0,7.0
4,1,A,401,401,7.0,6.0,6.0,7.0,6.0,5.0,6.0,4.0,5.0,6.0
4,1,A,401,401,7.0,7.0,8.0,6.0,7.0,7.0,6.0,5.0,8.0,8.0
4,1,A,401,401,6.0,7.0,7.0,8.0,6.0,5.0,8.0,6.0,10.0,7.0
4,1,A,404,405,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
4,1,A,404,405,6.0,6.0,7.0,6.0,7.0,10.0,10.0,10.0,8.0,8.0
4,1,A,404,405,4.0,5.0,4.0,7.0,7.0,10.0,7.0,10.0,4.0,6.0
4,1,A,404,405,6.0,6.0,4.0,8.0,4.0,9.0,9.0,9.0,3.0,5.0
4,1,A,404,405,3.0,2.0,3.0,9.0,8.0,10.0,10.0,10.0,3.0,7.0
4,1,A,404,405,7.0,2.0,6.0,4.0,7.0,8.0,7.0,7.0,4.0,5.0
4,1,A,404,405,9.0,5.0,9.0,5.0,9.0,10.0,10.0,10.0,5.0,8.0
4,1,A,404,405,4.0,4.0,4.0,4.0,5.0,9.0,5.0,5.0,5.0,6.0
4,1,A,404,405,7.0,6.0,7.0,9.0,6.0,9.0,9.0,8.0,9.0,8.0
4,1,A,404,405,7.0,7.0,7.0,9.0,7.0,9.0,7.0,8.0,9.0,8.0
4,1,A,404,405,10.0,5.0,6.0,6.0,9.0,10.0,10.0,10.0,8.0,9.0
4,1,A,404,405,8.0,7.0,7.0,7.0,6.0,10.0,8.0,9.0,7.0,9.0
4,1,A,404,405,7.0,5.0,7.0,10.0,1.0,10.0,10.0,10.0,10.0,8.0
4,1,A,404,405,9.0,8.0,9.0,7.0,9.0,10.0,9.0,10.0,9.0,10.0
4,1,A,404,405,4.0,4.0,4.0,5.0,5.0,6.0,8.0,8.0,5.0,5.0
4,1,A,404,405,4.0,5.0,4.0,7.0,6.0,10.0,6.0,10.0,5.0,6.0
4,1,A,404,405,3.0,3.0,4.0,6.0,8.0,10.0,9.0,10.0,3.0,6.0
4,1,A,404,405,8.0,7.0,9.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0
4,1,A,404,405,8.0,7.0,9.0,7.0,8.0,9.0,7.0,8.0,8.0,8.0
4,1,A,404,405,9.0,8.0,8.0,6.0,6.0,10.0,10.0,10.0,10.0,9.0
4,1,A,404,405,8.0,4.0,9.0,8.0,7.0,10.0,10.0,10.0,9.0,8.0
4,1,A,404,405,6.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0
4,1,A,404,405,7.0,1.0,7.0,3.0,5.0,10.0,10.0,10.0,4.0,7.0
